40.612,0.073
40.635,0.061
40.658,0.060
40.681,0.060
40.705,0.062
40.728,0.062
40.751,0.053
40.774,0.052
40.797,0.054
40.821,0.055
40.844,0.054
40.867,0.049
40.890,0.046
40.914,0.045
40.937,0.047
40.960,0.046
40.983,0.041
41.006,0.042
41.030,0.049
41.053,0.054
41.076,0.058
41.099,0.059
41.123,0.057
41.146,0.058
41.169,0.058
41.192,0.057
41.215,0.053
41.239,0.046
41.262,0.042
41.285,0.039
41.308,0.042
41.332,0.046
41.355,0.050
41.378,0.051
41.401,0.051
41.424,0.047
41.448,0.044
41.471,0.041
41.494,0.041
41.517,0.042
41.540,0.044
41.564,0.048
41.587,0.049
41.610,0.049
41.633,0.048
41.657,0.041
41.680,0.035
41.703,0.029
41.726,0.023
41.749,0.020
41.773,0.018
41.796,0.021
41.819,0.029
41.842,0.034
41.866,0.037
41.889,0.036
41.912,0.031
41.935,0.027
41.958,0.025
41.982,0.026
42.005,0.026
42.028,0.023
42.051,0.028
42.075,0.045
42.098,0.059
42.121,0.067
42.144,0.071
42.167,0.067
42.191,0.057
42.214,0.049
42.237,0.039
42.260,0.029
42.284,0.024
42.307,0.023
42.330,0.040
42.353,0.059
42.376,0.073
42.400,0.080
42.423,0.080
42.446,0.072
42.469,0.059
42.493,0.049
42.516,0.037
42.539,0.028
42.562,0.026
42.585,0.029
42.609,0.045
42.632,0.058
42.655,0.064
42.678,0.065
42.701,0.056
42.725,0.049
42.748,0.046
42.771,0.044
42.794,0.045
42.818,0.040
42.841,0.040
42.864,0.043
42.887,0.044
42.910,0.042
42.934,0.038
42.957,0.034
42.980,0.033
43.003,0.033
43.027,0.032
43.050,0.029
43.073,0.023
43.096,0.020
43.119,0.021
43.143,0.024
43.166,0.028
43.189,0.033
43.212,0.036
43.236,0.040
43.259,0.046
43.282,0.046
43.305,0.045
43.328,0.040
43.352,0.033
43.375,0.028
43.398,0.023
43.421,0.020
43.445,0.018
43.468,0.016
43.491,0.014
43.514,0.012
43.537,0.011
43.561,0.011
43.584,0.011
43.607,0.012
43.630,0.011
43.654,0.011
43.677,0.011
43.700,0.011
43.723,0.013
43.746,0.016
43.770,0.017
43.793,0.018
43.816,0.017
43.839,0.020
43.862,0.028
43.886,0.031
43.909,0.036
43.932,0.038
43.955,0.034
43.979,0.044
44.002,0.046
44.025,0.047
44.048,0.048
44.071,0.040
44.095,0.041
44.118,0.037
44.141,0.038
44.164,0.035
44.188,0.032
44.211,0.032
44.234,0.030
44.257,0.038
44.280,0.041
44.304,0.044
44.327,0.044
44.350,0.037
44.373,0.032
44.397,0.026
44.420,0.026
44.443,0.026
44.466,0.025
44.489,0.025
44.513,0.025
44.536,0.035
44.559,0.042
44.582,0.045
44.606,0.046
44.629,0.040
44.652,0.034
44.675,0.030
44.698,0.027
44.722,0.024
44.745,0.021
44.768,0.019
44.791,0.030
44.815,0.041
44.838,0.050
44.861,0.054
44.884,0.051
44.907,0.048
44.931,0.049
44.954,0.050
44.977,0.052
45.000,0.051
45.023,0.050
45.047,0.056
45.070,0.061
45.093,0.062
45.116,0.057
45.140,0.052
45.163,0.054
45.186,0.057
45.209,0.057
45.232,0.053
45.256,0.044
45.279,0.047
45.302,0.054
45.325,0.060
45.349,0.061
45.372,0.057
45.395,0.051
45.418,0.052
45.441,0.056
45.465,0.060
45.488,0.062
45.511,0.060
45.534,0.059
45.558,0.066
45.581,0.070
45.604,0.074
45.627,0.075
45.650,0.069
45.674,0.064
45.697,0.058
45.720,0.053
45.743,0.047
45.767,0.043
45.790,0.038
45.813,0.052
45.836,0.071
45.859,0.086
45.883,0.091
45.906,0.084
45.929,0.073
45.952,0.058
45.976,0.054
45.999,0.054
46.022,0.050
46.045,0.049
46.068,0.071
46.092,0.083
46.115,0.088
46.138,0.091
46.161,0.078
46.184,0.070
46.208,0.071
46.231,0.069
46.254,0.063
46.277,0.056
46.301,0.052
46.324,0.055
46.347,0.062
46.370,0.066
46.393,0.065
46.417,0.063
46.440,0.062
46.463,0.062
46.486,0.060
46.510,0.055
46.533,0.057
46.556,0.073
46.579,0.082
46.602,0.090
46.626,0.088
46.649,0.075
46.672,0.064
46.695,0.052
46.719,0.045
46.742,0.042
46.765,0.044
46.788,0.058
46.811,0.072
46.835,0.078
46.858,0.080
46.881,0.077
46.904,0.070
46.928,0.066
46.951,0.062
46.974,0.053
46.997,0.047
47.020,0.067
47.044,0.084
47.067,0.094
47.090,0.102
47.113,0.092
47.137,0.079
47.160,0.069
47.183,0.060
47.206,0.055
47.229,0.051
47.253,0.050
47.276,0.061
47.299,0.078
47.322,0.095
47.345,0.103
47.369,0.101
47.392,0.092
47.415,0.080
47.438,0.073
47.462,0.069
47.485,0.066
47.508,0.062
47.531,0.059
47.554,0.059
47.578,0.058
47.601,0.058
47.624,0.056
47.647,0.051
47.671,0.047
47.694,0.044
47.717,0.043
47.740,0.043
47.763,0.041
47.787,0.041
47.810,0.044
47.833,0.048
47.856,0.052
47.880,0.055
47.903,0.051
47.926,0.045
47.949,0.038
47.972,0.033
47.996,0.030
48.019,0.030
48.042,0.027
48.065,0.035
48.089,0.046
48.112,0.053
48.135,0.059
48.158,0.055
48.181,0.046
48.205,0.037
48.228,0.029
48.251,0.026
48.274,0.027
48.298,0.025
48.321,0.033
48.344,0.045
48.367,0.057
48.390,0.063
48.414,0.062
48.437,0.054
48.460,0.041
48.483,0.031
48.506,0.024
48.530,0.021
48.553,0.020
48.576,0.022
48.599,0.037
48.623,0.046
48.646,0.053
48.669,0.054
48.692,0.047
48.715,0.041
48.739,0.033
48.762,0.029
48.785,0.025
48.808,0.020
48.832,0.021
48.855,0.026
48.878,0.030
48.901,0.032
48.924,0.032
48.948,0.030
48.971,0.028
48.994,0.029
49.017,0.026
49.041,0.024
49.064,0.021
49.087,0.027
49.110,0.054
49.133,0.074
49.157,0.083
49.180,0.085
49.203,0.071
49.226,0.052
49.250,0.037
49.273,0.025
49.296,0.025
49.319,0.024
49.342,0.021
49.366,0.023
49.389,0.026
49.412,0.027
49.435,0.029
49.459,0.027
49.482,0.026
49.505,0.027
49.528,0.026
49.551,0.024
49.575,0.022
49.598,0.018
49.621,0.027
49.644,0.042
49.667,0.055
49.691,0.060
49.714,0.059
49.737,0.050
49.760,0.037
49.784,0.027
49.807,0.023
49.830,0.021
49.853,0.020
49.876,0.038
49.900,0.054
49.923,0.063
49.946,0.065
49.969,0.059
49.993,0.047
50.016,0.038
50.039,0.034
50.062,0.030
50.085,0.027
50.109,0.032
50.132,0.043
50.155,0.060
50.178,0.068
50.202,0.069
50.225,0.062
50.248,0.048
50.271,0.036
50.294,0.027
50.318,0.026
50.341,0.025
50.364,0.024
50.387,0.033
50.411,0.051
50.434,0.062
50.457,0.068
50.480,0.070
50.503,0.066
50.527,0.059
50.550,0.054
50.573,0.051
50.596,0.046
50.620,0.044
50.643,0.046
50.666,0.047
50.689,0.049
50.712,0.052
50.736,0.051
50.759,0.049
50.782,0.047
50.805,0.045
50.828,0.044
50.852,0.047
50.875,0.050
50.898,0.057
50.921,0.062
50.945,0.070
50.968,0.076
50.991,0.085
51.014,0.094
51.037,0.101
51.061,0.104
51.084,0.114
51.107,0.113
51.130,0.111
51.154,0.118
51.177,0.109
51.200,0.102
51.223,0.091
51.246,0.072
51.270,0.059
51.293,0.061
51.316,0.067
51.339,0.066
51.363,0.063
51.386,0.059
51.409,0.063
51.432,0.074
51.455,0.079
51.479,0.087
51.502,0.089
51.525,0.085
51.548,0.086
51.572,0.083
51.595,0.080
51.618,0.079
51.641,0.078
51.664,0.077
51.688,0.073
51.711,0.069
51.734,0.063
51.757,0.058
51.780,0.057
51.804,0.055
51.827,0.052
51.850,0.051
51.873,0.048
51.897,0.046
51.920,0.045
51.943,0.042
51.966,0.037
51.989,0.034
52.013,0.055
52.036,0.063
52.059,0.067
52.082,0.070
52.106,0.057
52.129,0.051
52.152,0.049
52.175,0.045
52.198,0.042
52.222,0.038
52.245,0.033
52.268,0.038
52.291,0.057
52.315,0.065
52.338,0.067
52.361,0.065
52.384,0.049
52.407,0.045
52.431,0.046
52.454,0.044
52.477,0.042
52.500,0.034
52.524,0.028
52.547,0.042
52.570,0.098
52.593,0.136
52.616,0.161
52.640,0.176
52.663,0.171
52.686,0.154
52.709,0.142
52.733,0.137
52.756,0.134
52.779,0.136
52.802,0.134
52.825,0.126
52.849,0.114
52.872,0.103
52.895,0.096
52.918,0.093
52.941,0.088
52.965,0.088
52.988,0.089
53.011,0.089
53.034,0.089
53.058,0.087
53.081,0.079
53.104,0.084
53.127,0.092
53.150,0.094
53.174,0.093
53.197,0.082
53.220,0.069
53.243,0.060
53.267,0.063
53.290,0.066
53.313,0.066
53.336,0.065
53.359,0.070
53.383,0.091
53.406,0.105
53.429,0.113
53.452,0.109
53.476,0.091
53.499,0.071
53.522,0.055
53.545,0.048
53.568,0.059
53.592,0.082
53.615,0.122
53.638,0.158
53.661,0.187
53.685,0.199
53.708,0.190
53.731,0.176
53.754,0.158
53.777,0.148
53.801,0.151
53.824,0.149
53.847,0.145
53.870,0.143
53.894,0.140
53.917,0.146
53.940,0.147
53.963,0.145
53.986,0.138
54.010,0.130
54.033,0.122
54.056,0.120
54.079,0.119
54.102,0.119
54.126,0.114
54.149,0.120
54.172,0.129
54.195,0.135
54.219,0.140
54.242,0.131
54.265,0.116
54.288,0.097
54.311,0.085
54.335,0.073
54.358,0.067
54.381,0.077
54.404,0.109
54.428,0.131
54.451,0.138
54.474,0.132
54.497,0.108
54.520,0.078
54.544,0.061
54.567,0.055
54.590,0.047
54.613,0.046
54.637,0.080
54.660,0.103
54.683,0.124
54.706,0.143
54.729,0.148
54.753,0.152
54.776,0.152
54.799,0.146
54.822,0.131
54.846,0.116
54.869,0.101
54.892,0.103
54.915,0.123
54.938,0.126
54.962,0.123
54.985,0.110
55.008,0.082
55.031,0.073
55.055,0.073
55.078,0.070
55.101,0.068
55.124,0.066
55.147,0.081
55.171,0.094
55.194,0.101
55.217,0.112
55.240,0.119
55.263,0.117
55.287,0.118
55.310,0.116
55.333,0.105
55.356,0.099
55.380,0.100
55.403,0.103
55.426,0.103
55.449,0.105
55.472,0.097
55.496,0.080
55.519,0.073
55.542,0.065
55.565,0.060
55.589,0.060
55.612,0.061
55.635,0.088
55.658,0.126
55.681,0.145
55.705,0.159
55.728,0.161
55.751,0.151
55.774,0.149
55.798,0.147
55.821,0.143
55.844,0.133
55.867,0.124
55.890,0.119
55.914,0.129
55.937,0.140
55.960,0.148
55.983,0.144
56.007,0.126
56.030,0.104
56.053,0.082
56.076,0.071
56.099,0.062
56.123,0.061
56.146,0.074
56.169,0.088
56.192,0.098
56.216,0.100
56.239,0.093
56.262,0.082
56.285,0.069
56.308,0.063
56.332,0.056
56.355,0.048
56.378,0.044
56.401,0.048
56.424,0.074
56.448,0.085
56.471,0.094
56.494,0.099
56.517,0.085
56.541,0.075
56.564,0.063
56.587,0.048
56.610,0.040
56.633,0.054
56.657,0.071
56.680,0.094
56.703,0.135
56.726,0.175
56.750,0.192
56.773,0.196
56.796,0.187
56.819,0.161
56.842,0.154
56.866,0.153
56.889,0.150
56.912,0.156
56.935,0.150
56.959,0.146
56.982,0.145
57.005,0.136
57.028,0.135
57.051,0.130
57.075,0.121
57.098,0.112
57.121,0.107
57.144,0.104
57.168,0.104
57.191,0.099
57.214,0.099
57.237,0.105
57.260,0.104
57.284,0.103
57.307,0.091
57.330,0.073
57.353,0.059
57.377,0.052
57.400,0.048
57.423,0.046
57.446,0.046
57.469,0.071
57.493,0.094
57.516,0.109
57.539,0.115
57.562,0.105
57.585,0.090
57.609,0.073
57.632,0.063
57.655,0.065
57.678,0.073
57.702,0.091
57.725,0.119
57.748,0.149
57.771,0.168
57.794,0.179
57.818,0.177
57.841,0.167
57.864,0.159
57.887,0.156
57.911,0.160
57.934,0.155
57.957,0.151
57.980,0.149
58.003,0.153
58.027,0.161
58.050,0.169
58.073,0.172
58.096,0.169
58.120,0.168
58.143,0.164
58.166,0.162
58.189,0.159
58.212,0.153
58.236,0.147
58.259,0.137
58.282,0.122
58.305,0.105
58.329,0.087
58.352,0.072
58.375,0.061
58.398,0.057
58.421,0.055
58.445,0.052
58.468,0.053
58.491,0.077
58.514,0.097
58.538,0.110
58.561,0.111
58.584,0.097
58.607,0.079
58.630,0.058
58.654,0.052
58.677,0.049
58.700,0.047
58.723,0.060
58.746,0.094
58.770,0.117
58.793,0.132
58.816,0.137
58.839,0.136
58.863,0.131
58.886,0.130
58.909,0.126
58.932,0.113
58.955,0.104
58.979,0.098
59.002,0.095
59.025,0.099
59.048,0.101
59.072,0.095
59.095,0.093
59.118,0.084
59.141,0.070
59.164,0.062
59.188,0.056
59.211,0.057
59.234,0.071
59.257,0.099
59.281,0.122
59.304,0.147
59.327,0.157
59.350,0.156
59.373,0.150
59.397,0.128
59.420,0.113
59.443,0.094
59.466,0.075
59.490,0.074
59.513,0.078
59.536,0.085
59.559,0.096
59.582,0.096
59.606,0.095
59.629,0.091
59.652,0.081
59.675,0.073
59.699,0.060
59.722,0.049
59.745,0.041
59.768,0.049
59.791,0.086
59.815,0.103
59.838,0.117
59.861,0.125
59.884,0.120
59.907,0.118
59.931,0.112
59.954,0.103
59.977,0.087
60.000,0.075
60.024,0.066
60.047,0.058
60.070,0.057
60.093,0.057
60.116,0.065
60.140,0.070
60.163,0.074
60.186,0.075
60.209,0.074
60.233,0.069
60.256,0.065
60.279,0.060
60.302,0.055
60.325,0.057
60.349,0.070
60.372,0.079
60.395,0.084
60.418,0.086
60.442,0.080
60.465,0.073
60.488,0.064
60.511,0.057
60.534,0.044
60.558,0.034
60.581,0.034
60.604,0.045
60.627,0.059
60.651,0.065
60.674,0.066
60.697,0.060
60.720,0.049
60.743,0.045
60.767,0.044
60.790,0.044
60.813,0.041
60.836,0.046
60.860,0.055
60.883,0.066
60.906,0.096
60.929,0.123
60.952,0.138
60.976,0.152
60.999,0.150
61.022,0.144
61.045,0.144
61.068,0.140
61.092,0.144
61.115,0.138
61.138,0.131
61.161,0.126
61.185,0.111
61.208,0.113
61.231,0.112
61.254,0.112
61.277,0.110
61.301,0.100
61.324,0.092
61.347,0.084
61.370,0.086
61.394,0.082
61.417,0.080
61.440,0.083
61.463,0.080
61.486,0.082
61.510,0.084
61.533,0.083
61.556,0.086
61.579,0.087
61.603,0.085
61.626,0.079
61.649,0.075
61.672,0.072
61.695,0.083
61.719,0.095
61.742,0.096
61.765,0.093
61.788,0.083
61.812,0.072
61.835,0.070
61.858,0.088
61.881,0.097
61.904,0.107
61.928,0.127
61.951,0.148
61.974,0.164
61.997,0.176
62.020,0.176
62.044,0.165
62.067,0.159
62.090,0.155
62.113,0.152
62.137,0.149
62.160,0.145
62.183,0.143
62.206,0.139
62.229,0.143
62.253,0.141
62.276,0.137
62.299,0.134
62.322,0.126
62.346,0.124
62.369,0.125
62.392,0.123
62.415,0.114
62.438,0.108
62.462,0.109
62.485,0.113
62.508,0.112
62.531,0.110
62.555,0.095
62.578,0.083
62.601,0.082
62.624,0.083
62.647,0.083
62.671,0.085
62.694,0.089
62.717,0.105
62.740,0.114
62.764,0.114
62.787,0.105
62.810,0.083
62.833,0.062
62.856,0.049
62.880,0.053
62.903,0.057
62.926,0.082
62.949,0.108
62.973,0.130
62.996,0.147
63.019,0.154
63.042,0.161
63.065,0.164
63.089,0.165
63.112,0.156
63.135,0.140
63.158,0.122
63.181,0.121
63.205,0.139
63.228,0.153
63.251,0.155
63.274,0.144
63.298,0.122
63.321,0.103
63.344,0.097
63.367,0.095
63.390,0.089
63.414,0.081
63.437,0.108
63.460,0.128
63.483,0.148
63.507,0.173
63.530,0.175
63.553,0.173
63.576,0.174
63.599,0.165
63.623,0.156
63.646,0.149
63.669,0.139
63.692,0.133
63.716,0.147
63.739,0.148
63.762,0.148
63.785,0.142
63.808,0.119
63.832,0.108
63.855,0.098
63.878,0.090
63.901,0.087
63.925,0.085
63.948,0.107
63.971,0.141
63.994,0.173
64.017,0.195
64.041,0.204
64.064,0.201
64.087,0.189
64.110,0.181
64.134,0.175
64.157,0.170
64.180,0.161
64.203,0.153
64.226,0.150
64.250,0.150
64.273,0.161
64.296,0.157
64.319,0.140
64.342,0.116
64.366,0.082
64.389,0.073
64.412,0.070
64.435,0.069
64.459,0.076
64.482,0.079
64.505,0.087
64.528,0.094
64.551,0.093
64.575,0.087
64.598,0.079
64.621,0.069
64.644,0.061
64.668,0.053
64.691,0.045
64.714,0.048
64.737,0.074
64.760,0.093
64.784,0.102
64.807,0.103
64.830,0.089
64.853,0.072
64.877,0.064
64.900,0.071
64.923,0.078
64.946,0.084
64.969,0.095
64.993,0.116
65.016,0.143
65.039,0.163
65.062,0.175
65.086,0.171
65.109,0.162
65.132,0.154
65.155,0.148
65.178,0.151
65.202,0.146
65.225,0.139
65.248,0.134
65.271,0.127
65.295,0.132
65.318,0.135
65.341,0.136
65.364,0.132
65.387,0.123
65.411,0.115
65.434,0.112
65.457,0.110
65.480,0.107
65.503,0.117
65.527,0.146
65.550,0.166
65.573,0.181
65.596,0.179
65.620,0.156
65.643,0.130
65.666,0.100
65.689,0.083
65.712,0.071
65.736,0.063
65.759,0.066
65.782,0.093
65.805,0.112
65.829,0.120
65.852,0.116
65.875,0.096
65.898,0.076
65.921,0.066
65.945,0.082
65.968,0.103
65.991,0.120
66.014,0.135
66.038,0.148
66.061,0.158
66.084,0.161
66.107,0.163
66.130,0.158
66.154,0.144
66.177,0.143
66.200,0.142
66.223,0.136
66.247,0.139
66.270,0.137
66.293,0.135
66.316,0.134
66.339,0.133
66.363,0.133
66.386,0.138
66.409,0.148
66.432,0.151
66.456,0.147
66.479,0.136
66.502,0.123
66.525,0.126
66.548,0.132
66.572,0.132
66.595,0.130
66.618,0.110
66.641,0.092
66.664,0.080
66.688,0.076
66.711,0.076
66.734,0.072
66.757,0.082
66.781,0.122
66.804,0.140
66.827,0.153
66.850,0.147
66.873,0.115
66.897,0.089
66.920,0.060
66.943,0.054
66.966,0.050
66.990,0.059
67.013,0.092
67.036,0.113
67.059,0.125
67.082,0.143
67.106,0.152
67.129,0.158
67.152,0.161
67.175,0.149
67.199,0.131
67.222,0.112
67.245,0.102
67.268,0.109
67.291,0.107
67.315,0.107
67.338,0.104
67.361,0.093
67.384,0.090
67.408,0.088
67.431,0.081
67.454,0.075
67.477,0.063
67.500,0.071
67.524,0.106
67.547,0.139
67.570,0.163
67.593,0.178
67.617,0.178
67.640,0.163
67.663,0.144
67.686,0.120
67.709,0.095
67.733,0.082
67.756,0.081
67.779,0.098
67.802,0.110
67.825,0.124
67.849,0.127
67.872,0.116
67.895,0.102
67.918,0.079
67.942,0.067
67.965,0.057
67.988,0.054
68.011,0.054
68.034,0.050
68.058,0.074
68.081,0.098
68.104,0.115
68.127,0.135
68.151,0.144
68.174,0.143
68.197,0.141
68.220,0.129
68.243,0.112
68.267,0.096
68.290,0.086
68.313,0.077
68.336,0.070
68.360,0.068
68.383,0.065
68.406,0.066
68.429,0.068
68.452,0.072
68.476,0.074
68.499,0.074
68.522,0.072
68.545,0.067
68.569,0.062
68.592,0.058
68.615,0.056
68.638,0.052
68.661,0.049
68.685,0.048
68.708,0.046
68.731,0.046
68.754,0.044
68.778,0.039
68.801,0.035
68.824,0.030
68.847,0.025
68.870,0.022
68.894,0.018
68.917,0.018
68.940,0.020
68.963,0.023
68.986,0.024
69.010,0.024
69.033,0.022
69.056,0.019
69.079,0.018
69.103,0.017
69.126,0.016
69.149,0.015
69.172,0.015
69.195,0.020
69.219,0.026
69.242,0.029
69.265,0.029
69.288,0.027
69.312,0.024
69.335,0.024
69.358,0.024
69.381,0.024
69.404,0.023
69.428,0.020
69.451,0.024
69.474,0.027
69.497,0.030
69.521,0.032
69.544,0.032
69.567,0.032
69.590,0.033
69.613,0.032
69.637,0.031
69.660,0.030
69.683,0.032
69.706,0.038
69.730,0.044
69.753,0.049
69.776,0.050
69.799,0.054
69.822,0.058
69.846,0.060
69.869,0.060
69.892,0.055
69.915,0.049
69.939,0.047
69.962,0.044
69.985,0.044
70.008,0.043
70.031,0.039
70.055,0.038
70.078,0.034
70.101,0.029
70.124,0.026
70.147,0.028
70.171,0.043
70.194,0.054
70.217,0.060
70.240,0.063
70.264,0.056
70.287,0.048
70.310,0.041
70.333,0.033
70.356,0.029
70.380,0.026
70.403,0.028
70.426,0.039
70.449,0.048
70.473,0.053
70.496,0.053
70.519,0.047
70.542,0.039
70.565,0.033
70.589,0.031
70.612,0.033
70.635,0.034
70.658,0.043
70.682,0.054
70.705,0.061
70.728,0.066
70.751,0.066
70.774,0.061
70.798,0.058
70.821,0.054
70.844,0.050
70.867,0.045
70.891,0.037
70.914,0.035
70.937,0.044
70.960,0.049
70.983,0.053
71.007,0.053
71.030,0.045
71.053,0.045
71.076,0.043
71.100,0.042
71.123,0.047
71.146,0.069
71.169,0.082
71.192,0.093
71.216,0.095
71.239,0.080
71.262,0.070
71.285,0.060
71.308,0.052
71.332,0.050
71.355,0.044
71.378,0.038
71.401,0.038
71.425,0.040
71.448,0.042
71.471,0.045
71.494,0.060
71.517,0.070
71.541,0.075
71.564,0.077
71.587,0.068
71.610,0.062
71.634,0.063
71.657,0.063
71.680,0.064
71.703,0.060
71.726,0.062
71.750,0.068
71.773,0.072
71.796,0.077
71.819,0.072
71.843,0.063
71.866,0.058
71.889,0.055
71.912,0.054
71.935,0.054
71.959,0.059
71.982,0.065
72.005,0.069
72.028,0.072
72.052,0.068
72.075,0.060
72.098,0.057
72.121,0.055
72.144,0.054
72.168,0.055
72.191,0.052
72.214,0.050
72.237,0.051
72.260,0.048
72.284,0.042
72.307,0.039
72.330,0.034
72.353,0.041
72.377,0.047
72.400,0.048
72.423,0.047
72.446,0.042
72.469,0.042
72.493,0.050
72.516,0.059
72.539,0.064
72.562,0.062
72.586,0.060
72.609,0.057
72.632,0.059
72.655,0.061
72.678,0.059
72.702,0.055
72.725,0.053
72.748,0.058
72.771,0.060
72.795,0.060
72.818,0.056
72.841,0.057
72.864,0.060
72.887,0.065
72.911,0.067
72.934,0.059
72.957,0.051
72.980,0.041
73.004,0.034
73.027,0.033
73.050,0.032
73.073,0.044
73.096,0.050
73.120,0.055
73.143,0.057
73.166,0.051
73.189,0.050
73.213,0.046
73.236,0.043
73.259,0.041
73.282,0.035
73.305,0.041
73.329,0.046
73.352,0.053
73.375,0.056
73.398,0.054
73.421,0.055
73.445,0.056
73.468,0.056
73.491,0.057
73.514,0.055
73.538,0.056
73.561,0.065
73.584,0.070
73.607,0.071
73.630,0.068
73.654,0.067
73.677,0.066
73.700,0.067
73.723,0.066
73.747,0.058
73.770,0.056
73.793,0.055
73.816,0.058
73.839,0.061
73.863,0.056
73.886,0.052
73.909,0.043
73.932,0.033
73.956,0.030
73.979,0.027
74.002,0.037
74.025,0.051
74.048,0.061
74.072,0.065
74.095,0.063
74.118,0.056
74.141,0.048
74.165,0.042
74.188,0.039
74.211,0.034
74.234,0.034
74.257,0.043
74.281,0.048
74.304,0.050
74.327,0.049
74.350,0.040
74.374,0.031
74.397,0.027
74.420,0.024
74.443,0.025
74.466,0.028
74.490,0.041
74.513,0.053
74.536,0.061
74.559,0.066
74.582,0.062
74.606,0.057
74.629,0.052
74.652,0.044
74.675,0.041
74.699,0.034
74.722,0.039
74.745,0.052
74.768,0.057
74.791,0.059
74.815,0.053
74.838,0.043
74.861,0.050
74.884,0.052
74.908,0.054
74.931,0.053
74.954,0.048
74.977,0.052
75.000,0.054
75.024,0.054
75.047,0.048
75.070,0.043
75.093,0.044
75.117,0.044
75.140,0.044
75.163,0.042
75.186,0.048
75.209,0.054
75.233,0.056
75.256,0.057
75.279,0.048
75.302,0.038
75.326,0.038
75.349,0.044
75.372,0.048
75.395,0.050
75.418,0.048
75.442,0.045
75.465,0.042
75.488,0.043
75.511,0.041
75.535,0.038
75.558,0.042
75.581,0.045
75.604,0.045
75.627,0.042
75.651,0.033
75.674,0.033
75.697,0.041
75.720,0.047
75.743,0.055
75.767,0.054
75.790,0.051
75.813,0.050
75.836,0.044
75.860,0.042
75.883,0.042
75.906,0.046
75.929,0.056
75.952,0.058
75.976,0.058
75.999,0.053
76.022,0.044
76.045,0.043
76.069,0.043
76.092,0.043
76.115,0.039
76.138,0.035
76.161,0.029
76.185,0.027
76.208,0.031
76.231,0.032
76.254,0.035
76.278,0.035
76.301,0.034
76.324,0.032
76.347,0.031
76.370,0.029
76.394,0.026
76.417,0.025
76.440,0.025
76.463,0.025
76.487,0.024
76.510,0.023
76.533,0.021
76.556,0.019
76.579,0.017
76.603,0.015
76.626,0.015
76.649,0.014
76.672,0.014
76.696,0.014
76.719,0.012
76.742,0.012
76.765,0.011
76.788,0.012
76.812,0.015
76.835,0.016
76.858,0.016
76.881,0.015
76.904,0.013
76.928,0.011
76.951,0.010
76.974,0.011
76.997,0.011
77.021,0.015
77.044,0.021
77.067,0.023
77.090,0.024
77.113,0.024
77.137,0.025
77.160,0.025
77.183,0.024
77.206,0.025
77.230,0.021
77.253,0.027
77.276,0.034
77.299,0.037
77.322,0.039
77.346,0.036
77.369,0.035
77.392,0.038
77.415,0.038
77.439,0.038
77.462,0.038
77.485,0.042
77.508,0.047
77.531,0.050
77.555,0.049
77.578,0.043
77.601,0.050
77.624,0.056
77.648,0.061
77.671,0.064
77.694,0.056
77.717,0.056
77.740,0.054
77.764,0.054
77.787,0.054
77.810,0.047
77.833,0.043
77.857,0.040
77.880,0.034
77.903,0.032
77.926,0.030
77.949,0.045
77.973,0.062
77.996,0.073
78.019,0.081
78.042,0.076
78.065,0.067
78.089,0.055
78.112,0.042
78.135,0.033
78.158,0.029
78.182,0.032
78.205,0.047
78.228,0.057
78.251,0.063
78.274,0.065
78.298,0.057
78.321,0.046
78.344,0.038
78.367,0.035
78.391,0.037
78.414,0.039
78.437,0.048
78.460,0.068
78.483,0.079
78.507,0.086
78.530,0.086
78.553,0.072
78.576,0.065
78.600,0.060
78.623,0.058
78.646,0.059
78.669,0.055
78.692,0.064
78.716,0.072
78.739,0.079
78.762,0.080
78.785,0.067
78.809,0.060
78.832,0.056
78.855,0.053
78.878,0.056
78.901,0.051
78.925,0.071
78.948,0.091
78.971,0.100
78.994,0.104
79.018,0.088
79.041,0.070
79.064,0.059
79.087,0.056
79.110,0.055
79.134,0.051
79.157,0.054
79.180,0.058
79.203,0.065
79.226,0.070
79.250,0.069
79.273,0.076
79.296,0.080
79.319,0.083
79.343,0.082
79.366,0.073
79.389,0.064
79.412,0.061
79.435,0.062
79.459,0.065
79.482,0.066
79.505,0.078
79.528,0.083
79.552,0.086
79.575,0.087
79.598,0.076
79.621,0.066
79.644,0.061
79.668,0.062
79.691,0.064
79.714,0.065
79.737,0.076
79.761,0.084
79.784,0.089
79.807,0.093
79.830,0.083
79.853,0.072
79.877,0.064
79.900,0.059
79.923,0.058
79.946,0.058
79.970,0.053
79.993,0.050
80.016,0.047
80.039,0.043
80.062,0.043
80.086,0.046
80.109,0.052
80.132,0.057
80.155,0.058
80.179,0.055
80.202,0.052
80.225,0.056
80.248,0.064
80.271,0.068
80.295,0.069
80.318,0.063
80.341,0.063
80.364,0.066
80.387,0.065
80.411,0.067
80.434,0.059
80.457,0.051
80.480,0.054
80.504,0.056
80.527,0.058
80.550,0.055
80.573,0.061
80.596,0.066
80.620,0.068
80.643,0.070
80.666,0.062
80.689,0.051
80.713,0.043
80.736,0.038
80.759,0.033
80.782,0.033
80.805,0.039
80.829,0.048
80.852,0.052
80.875,0.052
80.898,0.052
80.922,0.047
80.945,0.044
80.968,0.041
80.991,0.037
81.014,0.032
81.038,0.035
81.061,0.041
81.084,0.046
81.107,0.051
81.131,0.051
81.154,0.049
81.177,0.046
81.200,0.041
81.223,0.040
