8.591 996.819
8.615 1199.902
8.638 1215.116
8.661 1193.767
8.684 1194.497
8.707 1108.360
8.731 1085.874
8.754 1039.441
8.777 1017.153
8.800 1008.073
8.824 975.062
8.847 964.364
8.870 1063.225
8.893 1136.257
8.916 1193.471
8.940 1244.563
8.963 1180.503
8.986 1103.016
9.009 1045.648
9.033 976.079
9.056 950.251
9.079 958.089
9.102 1006.531
9.125 1141.454
9.149 1075.883
9.172 977.950
9.195 991.779
9.218 988.286
9.242 933.098
9.265 905.501
9.288 907.927
9.311 875.095
9.334 829.099
9.358 858.260
9.381 830.610
9.404 816.263
9.427 804.646
9.451 796.612
9.474 791.416
9.497 784.849
9.520 769.655
9.543 768.463
9.567 758.317
9.590 778.495
9.613 775.436
9.636 797.137
9.660 839.265
9.683 842.298
9.706 834.197
9.729 816.394
9.752 799.450
9.776 779.599
9.799 781.466
9.822 767.376
9.845 738.321
9.868 727.834
9.892 713.528
9.915 698.528
9.938 689.472
9.961 676.310
9.985 680.879
10.008 709.112
10.031 757.082
10.054 746.614
10.077 708.571
10.101 693.229
10.124 674.486
10.147 677.038
10.170 696.728
10.194 701.550
10.217 688.990
10.240 752.923
10.263 805.389
10.286 902.133
10.310 925.148
10.333 903.303
10.356 937.017
10.379 1020.128
10.403 905.274
10.426 838.294
10.449 823.736
10.472 805.469
10.495 842.022
10.519 857.136
10.542 788.931
10.565 800.405
10.588 870.457
10.612 969.280
10.635 955.934
10.658 851.388
10.681 874.142
10.704 865.412
10.728 943.330
10.751 875.694
10.774 837.881
10.797 883.194
10.820 839.823
10.844 796.846
10.867 778.780
10.890 773.373
10.913 806.492
10.937 805.467
10.960 761.399
10.983 723.881
11.006 740.778
11.029 759.962
11.053 808.505
11.076 739.286
11.099 672.025
11.122 672.585
11.146 703.273
11.169 701.396
11.192 616.036
11.215 578.026
11.238 583.580
11.262 593.816
11.285 603.126
11.308 701.250
11.331 743.537
11.355 784.764
11.378 813.570
11.401 811.250
11.424 838.995
11.447 970.202
11.471 1092.927
11.494 1032.410
11.517 998.566
11.540 979.798
11.564 1013.556
11.587 1021.924
11.610 999.888
11.633 983.621
11.656 988.477
11.680 1009.314
11.703 1099.452
11.726 1113.083
11.749 1004.305
11.773 987.283
11.796 999.987
11.819 1003.961
11.842 969.876
11.865 903.838
11.889 862.900
11.912 886.020
11.935 898.311
11.958 894.888
11.981 875.739
12.005 849.198
12.028 800.368
12.051 782.545
12.074 802.684
12.098 775.313
12.121 742.951
12.144 711.048
12.167 701.290
12.190 688.014
12.214 668.318
12.237 646.491
12.260 666.407
12.283 656.767
12.307 677.649
12.330 763.397
12.353 789.062
12.376 813.958
12.399 807.422
12.423 800.250
12.446 892.537
12.469 983.160
12.492 995.387
12.516 936.405
12.539 913.987
12.562 969.297
12.585 987.850
12.608 902.939
12.632 843.374
12.655 872.058
12.678 924.360
12.701 1012.814
12.725 1024.225
12.748 958.379
12.771 976.671
12.794 967.094
12.817 991.611
12.841 989.500
12.864 906.551
12.887 848.672
12.910 876.546
12.934 943.308
12.957 1035.090
12.980 1024.691
13.003 979.538
13.026 994.909
13.050 1096.050
13.073 1087.107
13.096 986.775
13.119 921.634
13.142 941.303
13.166 980.567
13.189 1054.073
13.212 987.711
13.235 975.834
13.259 1013.017
13.282 1053.145
13.305 1086.749
13.328 1068.790
13.351 994.301
13.375 950.601
13.398 949.629
13.421 1042.433
13.444 1165.736
13.468 1090.500
13.491 1001.693
13.514 1018.023
13.537 1072.730
13.560 1121.787
13.584 1088.368
13.607 1005.986
13.630 967.708
13.653 1065.999
13.677 1186.699
13.700 1138.469
13.723 1148.712
13.746 1157.070
13.769 1179.573
13.793 1363.140
13.816 1333.193
13.839 1157.593
13.862 1061.325
13.886 1075.914
13.909 1072.354
13.932 1046.781
13.955 991.390
13.978 976.030
14.002 942.542
14.025 929.769
14.048 947.283
14.071 915.586
14.095 826.552
14.118 770.928
14.141 776.033
14.164 754.523
14.187 741.892
14.211 742.324
14.234 753.980
14.257 743.317
14.280 761.405
14.303 765.064
14.327 818.959
14.350 879.209
14.373 842.531
14.396 809.421
14.420 821.794
14.443 842.864
14.466 788.797
14.489 776.212
14.512 775.650
14.536 805.130
14.559 847.064
14.582 1075.006
14.605 1047.294
14.629 909.428
14.652 912.810
14.675 899.958
14.698 894.855
14.721 834.548
14.745 795.852
14.768 816.214
14.791 955.914
14.814 1112.787
14.838 1229.040
14.861 1150.067
14.884 1085.514
14.907 1094.208
14.930 1019.818
14.954 951.732
14.977 933.728
15.000 927.770
15.023 899.367
15.047 898.713
15.070 935.904
15.093 948.808
15.116 998.905
15.139 865.815
15.163 797.338
15.186 822.030
15.209 824.878
15.232 858.278
15.256 892.699
15.279 871.545
15.302 857.831
15.325 850.794
15.348 871.702
15.372 885.668
15.395 862.364
15.418 816.488
15.441 788.430
15.464 749.455
15.488 800.804
15.511 826.238
15.534 806.707
15.557 765.869
15.581 779.656
15.604 816.162
15.627 909.710
15.650 909.566
15.673 902.571
15.697 899.759
15.720 904.843
15.743 861.473
15.766 840.334
15.790 840.426
15.813 843.496
15.836 879.724
15.859 964.969
15.882 1025.589
15.906 1019.061
15.929 1009.531
15.952 1010.195
15.975 984.340
15.999 926.231
16.022 925.272
16.045 935.183
16.068 948.469
16.091 990.789
16.115 1033.716
16.138 995.149
16.161 951.982
16.184 949.374
16.208 969.455
16.231 937.778
16.254 946.883
16.277 948.001
16.300 934.870
16.324 872.193
16.347 878.895
16.370 958.446
16.393 1094.835
16.417 966.865
16.440 878.709
16.463 863.135
16.486 843.355
16.509 833.545
16.533 836.900
16.556 854.936
16.579 892.685
16.602 894.786
16.625 979.671
16.649 1093.278
16.672 1002.155
16.695 918.467
16.718 950.389
16.742 941.661
16.765 904.257
16.788 932.062
16.811 980.497
16.834 1086.339
16.858 1196.542
16.881 1162.529
16.904 1104.784
16.927 1123.357
16.951 1105.706
16.974 1033.917
16.997 984.024
17.020 954.730
17.043 949.738
17.067 953.409
17.090 981.673
17.113 1003.508
17.136 977.304
17.160 981.552
17.183 956.650
17.206 947.169
17.229 919.360
17.252 958.513
17.276 984.347
17.299 973.017
17.322 977.782
17.345 994.888
17.369 1013.879
17.392 1021.158
17.415 927.625
17.438 870.394
17.461 851.527
17.485 810.026
17.508 816.228
17.531 779.160
17.554 744.007
17.578 727.030
17.601 713.427
17.624 739.281
17.647 729.958
17.670 770.701
17.694 785.067
17.717 763.352
17.740 756.658
17.763 733.225
17.786 749.362
17.810 740.547
17.833 739.394
17.856 727.072
17.879 715.211
17.903 731.078
17.926 790.742
17.949 823.343
17.972 859.405
17.995 865.053
18.019 790.661
18.042 731.876
18.065 738.209
18.088 744.063
18.112 729.887
18.135 711.833
18.158 709.023
18.181 675.458
18.204 673.587
18.228 680.115
18.251 677.565
18.274 683.413
18.297 711.659
18.321 717.050
18.344 724.552
18.367 738.087
18.390 692.331
18.413 670.976
18.437 697.422
18.460 738.834
18.483 802.639
18.506 785.894
18.530 833.225
18.553 861.742
18.576 856.859
18.599 816.032
18.622 747.498
18.646 748.734
18.669 730.771
18.692 720.679
18.715 711.090
18.739 785.455
18.762 863.322
18.785 830.696
18.808 837.863
18.831 838.893
18.855 829.242
18.878 867.707
18.901 855.068
18.924 808.021
18.947 785.081
18.971 846.914
18.994 843.215
19.017 849.759
19.040 1010.053
19.064 996.403
19.087 903.330
19.110 888.502
19.133 914.371
19.156 874.965
19.180 823.798
19.203 810.136
19.226 801.680
19.249 825.140
19.273 854.976
19.296 937.181
19.319 886.200
19.342 871.754
19.365 876.328
19.389 897.868
19.412 872.796
19.435 814.045
19.458 796.208
19.482 801.976
19.505 791.641
19.528 799.851
19.551 827.676
19.574 765.044
19.598 851.805
19.621 907.428
19.644 818.261
19.667 778.294
19.691 841.193
19.714 955.143
19.737 975.809
19.760 935.431
19.783 898.408
19.807 891.218
19.830 879.891
19.853 884.942
19.876 860.755
19.900 862.637
19.923 870.531
19.946 948.213
19.969 931.575
19.992 908.213
20.016 911.742
20.039 903.690
20.062 896.534
20.085 896.679
20.108 906.814
20.132 861.119
20.155 814.187
20.178 757.003
20.201 718.604
20.225 705.223
20.248 726.755
20.271 742.453
20.294 753.639
20.317 744.993
20.341 773.234
20.364 773.935
20.387 769.019
20.410 722.482
20.434 698.240
20.457 688.336
20.480 668.584
20.503 665.649
20.526 701.732
20.550 702.049
20.573 693.756
20.596 781.140
20.619 839.719
20.643 941.899
20.666 939.757
20.689 913.082
20.712 888.809
20.735 815.575
20.759 797.443
20.782 778.888
20.805 768.623
20.828 814.240
20.852 867.455
20.875 967.248
20.898 961.403
20.921 936.324
20.944 922.927
20.968 975.922
20.991 1018.320
21.014 965.624
21.037 936.913
21.060 955.795
21.084 991.530
21.107 1078.921
21.130 1203.061
21.153 1096.448
21.177 1016.155
21.200 1013.187
21.223 1063.668
21.246 1097.513
21.269 1042.257
21.293 1035.144
21.316 1018.166
21.339 983.390
21.362 1052.875
21.386 939.614
21.409 964.977
21.432 973.680
21.455 950.332
21.478 919.468
21.502 869.433
21.525 837.283
21.548 831.963
21.571 833.001
21.595 875.810
21.618 930.750
21.641 871.967
21.664 849.409
21.687 900.618
21.711 861.433
21.734 820.558
21.757 823.725
21.780 939.029
21.804 995.130
21.827 970.080
21.850 954.644
21.873 974.718
21.896 971.833
21.920 949.700
21.943 912.964
21.966 916.675
21.989 907.059
22.013 947.558
22.036 948.030
22.059 926.981
22.082 909.436
22.105 898.483
22.129 919.312
22.152 964.166
22.175 929.704
22.198 854.094
22.221 869.796
22.245 863.137
22.268 797.609
22.291 752.979
22.314 745.012
22.338 753.741
22.361 770.931
22.384 754.224
22.407 762.801
22.430 767.996
22.454 740.695
22.477 715.380
22.500 707.874
22.523 683.234
22.547 655.137
22.570 628.544
22.593 611.492
22.616 614.561
22.639 629.910
22.663 645.048
22.686 714.708
22.709 901.326
22.732 931.618
22.756 946.738
22.779 919.955
22.802 914.031
22.825 832.228
22.848 775.188
22.872 771.630
22.895 760.832
22.918 822.658
22.941 976.079
22.965 1049.023
22.988 1034.609
23.011 1053.015
23.034 1014.420
23.057 1016.099
23.081 1036.038
23.104 921.976
23.127 904.611
23.150 910.962
23.174 944.659
23.197 1003.572
23.220 1084.543
23.243 1053.858
23.266 956.589
23.290 908.857
23.313 883.950
23.336 846.561
23.359 833.723
23.382 818.678
23.406 888.307
23.429 886.529
23.452 937.256
23.475 956.325
23.499 948.470
23.522 932.993
23.545 880.986
23.568 857.877
23.591 889.946
23.615 839.020
23.638 822.388
23.661 830.050
23.684 803.561
23.708 784.959
23.731 801.691
23.754 781.094
23.777 808.877
23.800 826.508
23.824 801.298
23.847 806.081
23.870 856.491
23.893 940.596
23.917 966.462
23.940 932.308
23.963 926.438
23.986 929.762
24.009 921.555
24.033 876.887
24.056 871.176
24.079 892.371
24.102 987.350
24.126 974.826
24.149 963.555
24.172 1002.039
24.195 977.767
24.218 969.298
24.242 895.012
24.265 855.385
24.288 840.609
24.311 838.335
24.335 796.763
24.358 736.772
24.381 728.720
24.404 721.676
24.427 732.548
24.451 732.070
24.474 725.372
24.497 700.371
24.520 694.283
24.543 703.658
24.567 688.432
24.590 665.609
24.613 651.352
24.636 636.253
24.660 660.869
24.683 684.532
24.706 670.949
24.729 677.627
24.752 713.780
24.776 770.972
24.799 820.910
24.822 848.466
24.845 882.316
24.869 880.790
24.892 798.705
24.915 748.142
24.938 754.728
24.961 765.782
24.985 811.073
